,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T23:35:38.000Z,,#CatholicTwitter Why are so many Catholic's hell-bent on bashing and badgering our separated brethren. I was once one of them before coming home. Bashing and badgering doesn't win anyone. And it just gives unsaved souls one more reason to turn a deaf ear toward us. Just sayin'.,-0.9987357258796692,Strongly Negative
1,2022-11-26T23:33:56.000Z,"Essex, MD","First Sunday of Advent - Join us for Mass:
Sunday @ 8am, 10am (Livestreamed) &amp; Noon

Find the full text of these readings here: https://t.co/JcwJ3esSyJ

#MassReadings #Advent #1stSundayOfAdvent #Hope #OnePurpleCandle #LivingTheLiturgicalYear #CatholicTwitter #OLMCEssex #OLMC https://t.co/VWGtmCjANx",-0.991883397102356,Strongly Negative
2,2022-11-26T23:26:11.000Z,"Philadelphia, PA, USA",Excellent #CatholicTwitter @BishopBarron https://t.co/L2CTEyPSCW,0.9937840700149536,Strongly Positive
3,2022-11-26T23:23:49.000Z,MNL PH,"#Advent 
#FirstSundayofAdvent
#CatholicTwitter https://t.co/2Ud0u9gDuJ",-0.9942566752433777,Strongly Negative
4,2022-11-26T23:15:35.000Z,,The Reasons for the Season . . . of Advent (1st Sunday) -[blog post] https://t.co/BcdpmkVNve #catholictwitter https://t.co/6RvaAqxNUZ,-0.9931911826133728,Strongly Negative
5,2022-11-26T23:09:31.000Z,"Nagano-ken, Japan","クリスマスツリーを飾りました🎄😼✌️

#cats #CatsOfTwitter #cat #CatsOnTwitter #catsofinstagram #Caturday #catlover #CatholicTwitter #ねこ #猫の居る暮らし #猫の居る暮らし #猫好き #猫がいる幸せ #猫写真 #猫のいる生活 https://t.co/BlNsFm0uMR",-0.9866674542427063,Strongly Negative
6,2022-11-26T23:00:55.000Z,"England, United Kingdom","NEW ON THE BLOG!!!
The Disgusting Effeminacy Of Modern Men Today 
🌹🙏🤮🙏🌹

https://t.co/cqC5Eq4O8Y 

#Narcissist #catholiclife #catholictwitter #dating #relationship #advice #tips",-0.9977046847343445,Strongly Negative
7,2022-11-26T22:58:41.000Z,Ecuador,"#Sábado #26Nov #EvangelioDeHoy #Reflexion #Oracion #Cristo #Jesús #Dios #Jesucristo #VirgenMaria #SanJose #CatholicTwitter #Catholic #Evangelio #EvangelioDelDia #26DeNoviembre #FelizSabado #MedallaMilagrosa #Adviento2022 #Adviento #Spotify #BuenasNoches ☦️
https://t.co/C5tIiI1aiL",-0.9791669249534607,Strongly Negative
8,2022-11-26T22:56:46.000Z,United States,"Ven, Señor Jesús, Maranathá ☦️

#Sábado #26Nov #EvangelioDeHoy #Reflexion #Oracion #Cristo #Jesús #Dios #Jesucristo #VirgenMaria #SanJose #CatholicTwitter #Catholic #Evangelio #EvangelioDelDia #26DeNoviembre #FelizSabado #MedallaMilagrosa #Adviento2022 #Adviento #BuenasNoches ✝️ https://t.co/ta7L0ceVxL",-0.9763345718383789,Strongly Negative
9,2022-11-26T22:55:17.000Z,United States,"How will we know the Church at the end of the world? by Fr H.J. Coleridge, SJ (1894) - https://t.co/fkES54nfh9 #catholictwitter",-0.9855170845985413,Strongly Negative
