,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T23:51:48.000Z,,Why do we have to beg to be treated fairly? #women #16Days #Rape #16DaysOfActivism #16daysofactivism2022 #GBV #girls #EndChildMarriages #education #RespectWomen #GenderEquity #GenderEquality #LaceysHouse #America #India #Africa #Asia #Europe #WomensRights https://t.co/qIo0Lr34KE,-0.9863880276679993,Strongly Negative
1,2022-11-26T23:31:10.000Z,"Boston, MA","Since #WomanFace is trending again, let's be clear: ""transwomen"" are mostly intact males. The idea that #WomensRights are compatible w/ these wolves in sheeps clothing is ridiculous. Ask the women forced to compete against &amp; then be flashed/spied on by #LiarThomas !",-0.9991841912269592,Strongly Negative
2,2022-11-26T23:29:44.000Z,,"Women heaps collar Turtleneck Sweaters Autumn Winter Slim Pullover Women Basic Tops Casual Soft Knit SFYUA1I

https://t.co/u0Gj9knPxn

#jail #pack #thor #podcast #adidaseqt #launch #tummyache #wake #garcia #recycling #wright #womensrights #charm #sister #dark https://t.co/cXxu9S8lRl",-0.991337776184082,Strongly Negative
3,2022-11-26T23:29:19.000Z,"Gilbertsville, NY","Still a few hours left to take part in our November fundraiser for RAINN!

#woke #wokeweek #wokeaf #staywoke #equality #equalitynow #womensequlity #women #womensrights #civilrights #change #socialchange #causes #donate #dogood #entrepreneurswhogive #givi… https://t.co/veHbLmLgcw https://t.co/LSiuVe4yF6",-0.9735540747642517,Strongly Negative
4,2022-11-26T23:26:37.000Z,,"Maybe if MEN, didn't use WOMEN AS CRUTCHES THINGS WOULD BE DIFFERENT BUT THEY'RE NOT. 
#WomensRightsAreHumanRights 
#womenempowerment 
#WomensRights https://t.co/5x6fIg1IY8",-0.9882955551147461,Strongly Negative
5,2022-11-26T23:25:44.000Z,,"Maybe if MEN, didn't use WOMEN AS CRUTCHES THINGS WOULD BE DIFFERENT BUT THEY'RE NOT. 
#WomensRightsAreHumanRights 
#womenempowerment 
#WomensRights https://t.co/2Zj05yU017",-0.9877782464027405,Strongly Negative
6,2022-11-26T23:24:57.000Z,,"Maybe if MEN, didn't use WOMEN AS CRUTCHES THINGS WOULD BE DIFFERENT BUT THEY'RE NOT. 
#WomensRightsAreHumanRights 
#womenempowerment 
#WomensRights https://t.co/8vN9dNT7r3",-0.9883460402488708,Strongly Negative
7,2022-11-26T23:24:03.000Z,,"Maybe if MEN, didn't use WOMEN AS CRUTCHES THINGS WOULD BE DIFFERENT BUT THEY'RE NOT. 
#WomensRightsAreHumanRights 
#womenempowerment 
#WomensRights https://t.co/TX5lh3KH7L",-0.988677442073822,Strongly Negative
8,2022-11-26T23:20:54.000Z,,Why do we have to beg to be treated fairly? #women #16Days #Rape #16DaysOfActivism #16daysofactivism2022 #GBV #girls #EndChildMarriages #education #RespectWomen #GenderEquity #GenderEquality #LaceysHouse #America #India #Africa #Asia #Europe #WomensRights https://t.co/qIo0Lr3CAc,-0.9863783121109009,Strongly Negative
9,2022-11-26T23:10:06.000Z,,"Breathtaking, brave, bold, intelligent, beautifully acted, stunningly directed. This is an incredible piece of filmmaking. Every single person in it is truly astonishing. Left me in pieces and with a renewed and almighty fight. #metoo #womenempowerment #SheSaidMovie #WomensRights",0.9998315572738647,Strongly Positive
10,2022-11-26T22:40:34.000Z,Seattle   Istanbul,"-
ONE DAY 
new single
December 1
about women’s rights all around the world 
@Celestial_Nvgtn 
.
#seattleband #newsingle #newsong #oneday #NewMusicFriday #NewMusic #music #celestialnavigation #WomensRights #womeninmusic #womenempowerment  #womenleaders #AfghanWomen https://t.co/oUhIARN6ln",-0.9585453271865845,Strongly Negative
11,2022-11-26T22:35:39.000Z,"Seattle, WA","October 30
Wednesday 730 join us
will premiere
new single
‘One Day’
about women’s rights all around the world
@seaMONSTERnews
release December 1
#womeninmusic #womeninmusic #womenpower #WomensRights #oneday #celestialnavigation #newsingle #NewSongAlert #AfghanWomen #NewMusic https://t.co/kObDM2YANF",-0.6909463405609131,Negative
12,2022-11-26T22:29:11.000Z,,"JASTER High Speed USB Flash Drive OTG Pen Drive 64gb 32gb USB Stick 16gb Rotatable Pen drive For And 76PUXNR

https://t.co/A0aiZHwR6D

#growth #mobility #weather #celtics #womensrights #weightloss #yates #schoolbus #hope #systems #girl #orange #phxtraffic https://t.co/iNIPCxGuFN",-0.9972121119499207,Strongly Negative
13,2022-11-26T22:26:58.000Z,"Philadelphia, PA",This is a fair question.  Leave women alone… this isn’t Iran. It’s America. #womensrights #abortionIShealthcare #abortionisnoneofYourBusiness https://t.co/8ys9MmEh0g,-0.9843609929084778,Strongly Negative
14,2022-11-26T21:50:00.000Z,United States,"It's 2022, How Can This Still Be Occurring?????

Even the metaverse has a lack of women in leadership roles https://t.co/XWGeIqQyCv

#WomensRights  #EqualPay",-0.9988507032394409,Strongly Negative
15,2022-11-26T21:43:23.000Z,Nigeria,"I have been talking to every female that's ready to listen offline and online, that, your gender shouldn't restrict you from becoming what you want to be,neither should your gender be your only selling point to attain greatness. #SheSaid  #girlpower #WomensRights",0.9497405290603638,Strongly Positive
16,2022-11-26T21:34:46.000Z,"Brampton, Ontario","Salute all hard working women
#WomensRights #women 
#Hardwork https://t.co/r8uPaRbQ1o",0.8626500368118286,Strongly Positive
