,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T23:55:57.000Z,,Stay that way or abortion time asap😂 #fuckthemkids #abortion #prochoice #childfreebychoice https://t.co/ClN6AUhcHr,-0.996777355670929,Strongly Negative
1,2022-11-26T23:52:17.000Z,NYC,"Zines will tell you all kinds of things you might want to know about reproductive health, even the things that others try to keep quiet. A lot of cool ones on the internet. Resources: Creative Zines Combine Art and Stories for Repro Insights #abortion 
https://t.co/uRJLM3EOMv https://t.co/O1RCXCXoAW",0.998085618019104,Strongly Positive
2,2022-11-26T23:50:21.000Z,"San Diego, CA","RIP, I am truly sorry! https://t.co/M2blkBWCzA #abortiontestimonials #abortion #womentellall",-0.9996590614318848,Strongly Negative
3,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
4,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
5,2022-11-26T22:43:07.000Z,Los Angeles,"Collective #memoir of #Christian women telling their stories of #abortion, #choice, and sometimes violence. https://t.co/K6I9ZAAPTS",-0.9741370677947998,Strongly Negative
6,2022-11-26T22:08:20.000Z,,"Unapologetic Catholic's Anti Abortion Fallacies EXPOSED https://t.co/mqFyVfD44L via @YouTube 
#ProChoice 
#Abortion
#Politics",-0.9963634610176086,Strongly Negative
7,2022-11-26T21:45:11.000Z,Texas,"Human Coalition cares for expecting mothers around the country, and we believe they don’t have to go through this journey alone.  

#SaveTheBabyHumans #LifeIsAHumanRight #ValueLife #ChooseLife #EndAbortion #Abortion #ProLife #RescueThePreborn #EndRoeVWade #Roeverturned https://t.co/GZsOfjktC6",0.7872235178947449,Strongly Positive
8,2022-11-26T21:32:31.000Z,USA,How the Fall of Roe v. Wade Has Changed Dating in the U.S. - TIME ⁦@WNYC⁩ ⁦@WBGO⁩ ⁦@NJSpotlightNews⁩ #dating #abortion #dobbs  https://t.co/61EldNwZsd,-0.9910256266593933,Strongly Negative
9,2022-11-26T21:15:00.000Z,,How the Fall of Roe v. Wade Has Changed Dating in the U.S. - TIME #roe #wade #change #women #in #their #dating #request #social #political #abortion #view https://t.co/gGaTrib53x,-0.991949200630188,Strongly Negative
10,2022-11-26T20:50:51.000Z,,#Truth #Covfefe #memes #Politics #ProLife #Abortion #BabyLivesMatter #GodWins https://t.co/VrTgC8Q5YY,-0.992159366607666,Strongly Negative
11,2022-11-26T20:08:57.000Z,"Louisville, KY",. #abortion @GOP #christofascists #ProChoice #hypocrisy #MAGAts https://t.co/Vu2bNEXIm2,-0.9965324401855469,Strongly Negative
12,2022-11-26T20:00:03.000Z,"Portland, OR","It's called femicide! Act now!

#BodilyAutonomy
#AbortionIsSacred
#Abortion 
#AbortionRights
#Dodd
#VetsRiseForRoe https://t.co/bX3RQrgCel",-0.9949133396148682,Strongly Negative
13,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
14,2022-11-26T19:50:21.000Z,"San Diego, CA",If you feel like you want it keep it  https://t.co/K5LWq7BZhK #abortiontestimonials #abortion #womentellall,-0.9895491600036621,Strongly Negative
15,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : we’re praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity… https://t.co/IQhZcWjUbo,-0.9866176247596741,Strongly Negative
