,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T22:36:02.000Z,Norway,The latest Norway4TRUMP! https://t.co/2lnpVCUWFs Thanks to @AdvertisingLaw @lucindy24 @TerryWRobertson #foxnews #abortionban,-0.9867667555809021,Strongly Negative
1,2022-11-26T20:46:27.000Z,Texas,The latest Just stuff that interests me! https://t.co/rsGk7f1xB2 Thanks to @DrEddyMD @BCancerT #abortionban #spikeproteins,0.9986842274665833,Strongly Positive
2,2022-11-26T18:36:36.000Z,holley4734@gmail.com,The latest Echo! https://t.co/h2VRq9HSY3 Thanks to @davidto302 @mtdp08230 #women #abortionban,-0.822218120098114,Strongly Negative
3,2022-11-26T02:11:07.000Z,"Washington, DC",Whenever I see a new #abortion ban I instantly feel joyful.🥰 I applaud anyone that’s pressuring your state officials to remove #abortions #gop #RoeVsWade #lib #democrats #republicans #abortionban,0.9967825412750244,Strongly Positive
4,2022-11-25T22:36:03.000Z,"New York, NY",The latest Norway4TRUMP! https://t.co/YA8WwadMkD Thanks to @kunkelKAG @rocket_xp @niloc14061952 #foxnews #abortionban,-0.9781652092933655,Strongly Negative
5,2022-11-25T20:45:49.000Z,"Cleveland, Oh",The latest Just stuff that interests me! https://t.co/SgrDK5RHgd Thanks to @DrEddyMD #abortionban #spikeproteins,0.9986734390258789,Strongly Positive
6,2022-11-25T19:20:00.000Z,,"🔥WATCH  HERE👇 #AppealsCourt Allows Challenge to CA #ElectionLaws; GA #HighCourt Reinstates 6-Week #AbortionBan  

https://t.co/b4han4TzPN",-0.9911177158355713,Strongly Negative
7,2022-11-25T18:36:39.000Z,,The latest Echo! https://t.co/S5Lvcqfjzo Thanks to @carlosvictorva6 @MVignoles @VegasJohnny #women #abortionban,-0.95759117603302,Strongly Negative
8,2022-11-25T18:02:55.000Z,,Georgia #SupremeCourt reverses decision to block 6-week #AbortionBan https://t.co/6VNpKei237 @TheView @cspanwj,-0.9944065809249878,Strongly Negative
9,2022-11-25T13:35:12.000Z,,#RoeVsWade #RoeVsWadeOverturned #Roe #WomensRights #womensreproductiverights #GOP #GOPHYPOCRISY #ReproductiveRights #Republicans #antiabortion #AbortionBan #Abortion #SCOTUS #Penis https://t.co/kN4LrrF8k1,-0.9935333728790283,Strongly Negative
10,2022-11-24T22:36:02.000Z,Norway,The latest Norway4TRUMP! https://t.co/fALmtgSo1o Thanks to @4WheeledDog @freethought202 #foxnews #abortionban,-0.9888834357261658,Strongly Negative
11,2022-11-24T20:45:46.000Z,Texas,The latest Just stuff that interests me! https://t.co/sLvRkQmqsr #abortionban #spikeproteins,0.9984379410743713,Strongly Positive
12,2022-11-24T19:32:29.000Z,"Wichita, Kansas",#usa #abortionban #prolife™️ who cares right? Just a woman. Or a girl in this case. Meh https://t.co/RS96YEH8y3,-0.9947974681854248,Strongly Negative
13,2022-11-24T18:36:37.000Z,holley4734@gmail.com,The latest Echo! https://t.co/ZoSJ94au1r Thanks to @tj_frock @MVignoles @yesterdayafter1 #women #abortionban,-0.984473705291748,Strongly Negative
14,2022-11-24T16:27:20.000Z,"Hong Kong | Bay Area, USA","JUST IN: #BNNUS Reports. 

Georgia's Supreme Court had reinstated the state's six-week abortion ban after it was overturned by a lower court last week. #Georgia #AbortionBan #US #Politics https://t.co/0Jrbd8W3eI",-0.9951556921005249,Strongly Negative
15,2022-11-24T15:02:39.000Z,,"Thanks #GeorgiaSupremeCourt - your ruling to re-activate Georgia’s #AbortionBan will help re-elect #SenatorWarnock! 

https://t.co/MnZlZpmU6u",0.5358238816261292,Positive
16,2022-11-24T12:20:38.000Z,,"The #Georgia Supreme Court yesterday #reinstated the state's #AbortionBan after roughly 6 weeks of #pregnancy.
It put a lower court ruling #overturning the #abortion ban on hold while it considers an #appeal. 

https://t.co/8l9YwHhdNy",-0.9898101091384888,Strongly Negative
17,2022-11-24T05:20:00.000Z,,#Georgia #SupremeCourt reinstates six-week #abortionban  https://t.co/ZRRvccbyZQ,-0.9917337894439697,Strongly Negative
18,2022-11-23T23:30:02.000Z,New York City,Will #Georgia's reinstatement of the state's six-week #AbortionBan impact the state's Senate runoff race? https://t.co/gO3rNycK6z,-0.9963499307632446,Strongly Negative
19,2022-11-23T22:36:02.000Z,New York City,The latest Norway4TRUMP! https://t.co/1mdejRnM1n Thanks to @MZHemingway @Heminator #foxnews #abortionban,-0.9839140176773071,Strongly Negative
20,2022-11-23T21:32:59.000Z,,I hope this will rally the women’s and young adult votes for ⁦@ReverendWarnock⁩ #Georgia #abortionban  https://t.co/JpLMRTX7nr,0.9330645799636841,Strongly Positive
21,2022-11-23T20:59:56.000Z,India,"Georgia's controversial LIFE #abortionban, which forbids abortions after around six weeks of pregnancy, has been reinstated by the state's Supreme court.  

https://t.co/sZXaQ6SSRc",-0.981884777545929,Strongly Negative
22,2022-11-23T20:45:47.000Z,Texas,The latest Just stuff that interests me! https://t.co/4nvQsAXPt2 Thanks to @CensureTalks #abortionban #spikeproteins,0.9961692690849304,Strongly Positive
23,2022-11-23T20:03:17.000Z,Texas,"#Georgia reinstates #AbortionBan &amp; that is another win against the Moloch Covens.
https://t.co/lVCcou9NzP",-0.6425249576568604,Negative
24,2022-11-23T18:36:39.000Z,holley4734@gmail.com,The latest Echo! https://t.co/GlpczUcOzS Thanks to @CoMtnMama1 @MVignoles #women #abortionban,-0.993526816368103,Strongly Negative
