,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T22:29:31.000Z,Currently Dallas area,"Antiabortionist in red states think they have won. Nope.
#abortionrights #RoeVWade #abortionishealthcare https://t.co/j1X5yyfBgJ",-0.9962085485458374,Strongly Negative
1,2022-11-26T22:26:58.000Z,"Philadelphia, PA",This is a fair question.  Leave women alone… this isn’t Iran. It’s America. #womensrights #abortionIShealthcare #abortionisnoneofYourBusiness https://t.co/8ys9MmEh0g,-0.9843609929084778,Strongly Negative
2,2022-11-26T21:16:44.000Z,United Kingdom,#AbortionIsHealthcare,-0.9685888290405273,Strongly Negative
3,2022-11-26T20:18:49.000Z,"Texas, USA",#abortionishealthcare #abortionrightsarehumanrights https://t.co/lDm2KjaTwf,-0.9955105781555176,Strongly Negative
4,2022-11-26T19:12:07.000Z,"Washington, D.C.","The Political Ad Women Had Been Waiting For (Video)

Katie Darling speaks about LA's abortion ban and the lack of support it gives poor pregnant women while showing actual footage of her going thru labor

https://t.co/SL3zIbjVAM

#abortionrights #abortionishealthcare
#healthcare",-0.9982692003250122,Strongly Negative
5,2022-11-26T18:59:10.000Z,#TrumpIsALaughingStock,"Don't let them distract you today! 💙RT for GA💙

https://t.co/6iqD5ihEZN

#WarnockForGeorgia
#WarnockforSenate
#Georgia
#GeorgiaRunoff
#VoteWarnockForGeorgia 
#GenZ 
#DemocratsDeliver
#democratsaredelivering
#StrongerTogether
#ExpandTheCourt
#CodifyRoe 
#abortionishealthcare",-0.99086993932724,Strongly Negative
6,2022-11-26T18:31:03.000Z,"Minnesota, USA",Our reasons for supporting abortion are personal and powerful. Abortion is healthcare. Abortion is essential. Share your story or why you support abortion in the comments or at https://t.co/xx5ncqUrFB! #AbortionisHealthcare #AbortionisEssential https://t.co/pAMLBmo1UI,0.9959415793418884,Strongly Positive
7,2022-11-26T18:06:27.000Z,,"Success client✨

1mos rotec! Congrats and condolence for interested just dm me directly on my fb acc: https://t.co/AOaX4S8cw0
https://t.co/iDoTjo1zcX

#pampalaglag #abortionpills #rotec #misoprostol #abortionph
#AbortionIsHealthcare #internationalabortion #ofw https://t.co/EQqLQgrVbR",-0.8740318417549133,Strongly Negative
8,2022-11-26T17:21:31.000Z,"Chicago, IL","New stuff is here, just in time for #SmallBusinessSaturday ! #AbortionIsHealthcare and #FuckCapitalism beanies are now available! https://t.co/lzkOTCWQDp",-0.992398202419281,Strongly Negative
9,2022-11-26T16:58:15.000Z,,"No uterus, no opinion https://t.co/w9o7OiQHbq via @YouTube 
#abortionrights #abortionrightsarehumanrights #abortionishealthcare #WomensRightsAreHumanRights #womenshealth #prochoice #mindyourbusiness",-0.9966842532157898,Strongly Negative
10,2022-11-26T16:27:46.000Z,,"Zara starts today https://t.co/AWL8mHSu6l
#LGBT #AOC #democracy #bluewave2022 #Socialism2021 #model #AbortionIsEssential #TransAwarenessWeek #antifascist #Chicago #Hiring #HIRINGNOW #DemocracyNotAutocracy  #AbortionIsHealthcare #Communist #communismwork
#Ukraine #UkraineWar https://t.co/lbFpyeXxeC",-0.9869163036346436,Strongly Negative
11,2022-11-26T16:24:51.000Z,,"Tourist 6 tday Saturday https://t.co/KJBVeYfz5E
#LGBT #AOC #democracy #bluewave2022 #Socialism2021 #model #AbortionIsEssential #TransAwarenessWeek #antifascist #Chicago #Hiring #HIRINGNOW #DemocracyNotAutocracy  #AbortionIsHealthcare #Communist #communismwork
#Ukraine #UkraineWar https://t.co/3AlDtxo0Dn",-0.9913983345031738,Strongly Negative
12,2022-11-26T16:24:00.000Z,,"Bogna today Saturday https://t.co/peMrGBTyDG
#LGBT #AOC #democracy #bluewave2022 #Socialism2021 #model #AbortionIsEssential #TransAwarenessWeek #antifascist #Chicago #Hiring #HIRINGNOW #DemocracyNotAutocracy  #AbortionIsHealthcare #Communist #communismwork
#Ukraine #UkraineWar https://t.co/Xfp7yUaN0p",-0.9901441335678101,Strongly Negative
13,2022-11-26T16:23:11.000Z,,"Emilia today Saturday https://t.co/EWGKP1VUGf
#LGBT #AOC #democracy #bluewave2022 #Socialism2021 #model #AbortionIsEssential #TransAwarenessWeek #antifascist #Chicago #Hiring #HIRINGNOW #DemocracyNotAutocracy  #AbortionIsHealthcare #Communist #communismwork
#Ukraine #UkraineWar https://t.co/QoVOCjV7G4",-0.9851983189582825,Strongly Negative
14,2022-11-26T16:22:15.000Z,,"Tourist 5 tday Saturday https://t.co/zjSxBDgX3t
#LGBT #AOC #democracy #bluewave2022 #Socialism2021 #model #AbortionIsEssential #TransAwarenessWeek #antifascist #Chicago #Hiring #HIRINGNOW #DemocracyNotAutocracy  #AbortionIsHealthcare #Communist #communismwork
#Ukraine #UkraineWar https://t.co/p0aHtxGibE",-0.9921914935112,Strongly Negative
15,2022-11-26T16:13:34.000Z,,"Proof of payment✨

Unplanned/Unwanted Pregnancy?
Graduating? Raped? 
Need help? I got you just message me thru:
Fb:https://t.co/j5mAH1tI8c
Viber\telegram: 09923119073

#pampalaglag #abortionpills #rotec #misoprostol #abortionph
#AbortionIsHealthcare #internationalabortion https://t.co/nxFXzsNUBD",-0.998504638671875,Strongly Negative
16,2022-11-26T16:12:43.000Z,,"Success client✨

6 months rotec! Congrats and condolence for interested just dm me directly on my fb acc: https://t.co/AOaX4S8cw0
https://t.co/iDoTjo1zcX

#pampalaglag #abortionpills #rotec #misoprostol #abortionph
#AbortionIsHealthcare #internationalabortion #ofw https://t.co/Fe909AAYjz",-0.9257840514183044,Strongly Negative
17,2022-11-26T15:41:36.000Z,,"Learn about #abortion advocacy campaigns and initiatives in our new #actionguide! Link in bio!

#abortions #abortionrightsarehumanrights #abortionishealthcare #reproductiverights #mybodymychoice #prochoice #roevswade https://t.co/IORltiljvE",-0.9806453585624695,Strongly Negative
18,2022-11-26T15:12:45.000Z,,#pampalaglag #abortion #AbortionRightsAreHumanRights #AbortionIsHealthcare #pampalaglagngbata #gamotpampalaglag #legitsellerpampalaglag #unwantedpregnancy #international #rotec #cytotec #cytotecoriginal,-0.996991753578186,Strongly Negative
19,2022-11-26T14:54:11.000Z,The Cession,"For the future America needs #FreeHealthCare for every han being within our borders

#abortionishealthcare",-0.9752786755561829,Strongly Negative
20,2022-11-26T14:54:10.000Z,,Listen Up GOP: Abortion Cost the Party the Expected Red Wave https://t.co/EzW6RWkKhR via @cjujitsu #GOP #Republicans #redwave2022 #Midterms2022 #MidTerms #Election2022 #ElectionDay #election #Abortion #abortionrights #AbortionRightsAreHumanRights #abortionishealthcare #Politics,-0.9931970834732056,Strongly Negative
21,2022-11-26T13:34:48.000Z,Metro Manila,"We have a Pamasko Sale this coming December 🥰
Message me now to my fb acc
https://t.co/9kD6nWx1Pz
For a faster transaction and legitimacy check

#AbortionRightsAreHumanRights #AbortionIsHealthcare #gamotpampalaglag #cyto https://t.co/Kz3bZPL2BL",-0.998056948184967,Strongly Negative
22,2022-11-26T13:32:28.000Z,"Red Bank, NJ","No to SCAM 
Yes to LEGIT ❤️

Message me directly if interested
For a faster transaction
Fb: Chelcy Lawrence 
https://t.co/9kD6nWfYNz
Click the link of my fb acc
#abortionrights #AbortionRightsAreHumanRights #AbortionIsHealthcare #pampalaglagmagamot https://t.co/kKvB88OtQe",-0.9970806241035461,Strongly Negative
23,2022-11-26T13:06:46.000Z,,Giving Adoption Papers to Pro-Lifers that Block Planned Parenthood https://t.co/p7SVC0w2yZ via @YouTube Thank you @waltermasterson !! #abortionishealthcare #AbortionRightsAreHumanRights !,-0.9110273718833923,Strongly Negative
24,2022-11-26T12:37:29.000Z,"Arkansas, USA","📌 DM to inquire 
Thank you for continuously trusting Fey Meds and Team Nadz‼️

Abortion Pills Sellers since 2019💯

 #pampalaglag #pamparegla #pampahilab #abortionpills #gamotnapampalaglagngbata #pampalaglagnagamot #teamnadz #Misoprostol #rotec #cytotec #AbortionIsHealthcare https://t.co/mdEGVFKR0P",-0.9801109433174133,Strongly Negative
25,2022-11-26T12:02:50.000Z,Ireland,"I’m still mad that women in my state can not have an abortion. I remember reading somewhere “Those who live in glass houses, shouldn’t throw stones”.
#abortionishealthcare 
#AbortionRightsAreHumanRights 
#Arkansas",-0.9696669578552246,Strongly Negative
26,2022-11-26T11:15:32.000Z,Antananarivo,"Para Savita e todas as outras mulheres que foram vítimas do controle da Igreja e do Estado sobre nossas vidas, dizemos: NUNCA MAIS.
Separate church and state. 
#abortionrights #abortionishealthcare #AbortionRightsAreHumanRights",-0.9838518500328064,Strongly Negative
27,2022-11-26T11:11:45.000Z,Antananarivo,"✊16 jours d'activisme contre les violences faites aux femmes .Parlons aussi de la violences faites par des femmes sur des femmes ‼️🇲🇬Dénonçons ces députées femmes qui font de la violence sur ses compatriotes femmes en les condamnant à une mort certaine 😡
#AbortionIsHealthcare https://t.co/08DsPzKmky",-0.9844397306442261,Strongly Negative
28,2022-11-26T08:58:45.000Z,,"The latest news on abortion rights wordwide, check DIY ABORTION! https://t.co/EUku8DZlGk Thanks to @freesafelegal @safe2choose #abortionishealthcare #freesafelegallocal",-0.9906893968582153,Strongly Negative
29,2022-11-26T07:33:07.000Z,"Indianapolis, IN","We Need You Again #Georgia 

#RaphaelWarnock #Runoff #AbortionRights #AbortionIsHealthcare #AbortionRightsAreHumanRights #RoeVWade #VoteBlue2022 #VoteBlueToSaveAmerica #VoteBlueOrWeAreScrewed #VoteBlueNoMatterWho #VoteBlueToSaveDemocracy 
https://t.co/QxEvWJdzmH",-0.9934473633766174,Strongly Negative
30,2022-11-26T05:49:40.000Z,Parts Unknown ,#abortionrights #abortionishealthcare #AbortionRightsAreHumanRights #abortionwithoutborders #abortionshoulbeillegal #abortion https://t.co/iO9kLz4NZ5,-0.9927619099617004,Strongly Negative
31,2022-11-26T01:52:52.000Z,,".@SenSchumer @SpeakerPelosi There's limited time w the lame duck session, but you can't leave #women out to dry 2 more yrs! 

Force a vote: after women's full support at midterms, we deserve to know who supports us! #AbortionRightsAreHumanRights #abortionishealthcare",-0.9673998951911926,Strongly Negative
32,2022-11-26T01:05:09.000Z,,"Don't be a hypocrite. 

#AbortionIsHealthcare #RoeVWade #WomensRightsAreHumanRights #GOPHypocrisy https://t.co/kgt9lDmWJm",-0.9916520714759827,Strongly Negative
33,2022-11-25T22:59:08.000Z,,"forda success na🎉

📌 it took 10hrs of procedure

💌 https://t.co/U6oFCZJNxN

#gamotpampalaglag #pampalaglag #abortionpills #cytotec #cytotecoriginal  #Misoprostol #Mifekit #AbortionIsHealthcare https://t.co/R0RRvI4UGR",-0.997723400592804,Strongly Negative
34,2022-11-25T21:56:58.000Z,Wurundjeri Country/Melbourne,"Vote [1] Reason to ensure reproductive rights are protected.

Because we won't go back. Not one step. #AbortionisHealthcare #VicVotes2022 https://t.co/aI4n9miBbU",-0.9886831641197205,Strongly Negative
35,2022-11-25T21:10:33.000Z,Cannot Say,"""#ProLife"" would be #BanNuclearWeapons, but banning abortions!

#AbortionIsHealthcare #TheirBodyTheirChoice",-0.9953576922416687,Strongly Negative
36,2022-11-25T20:02:16.000Z,United Kingdom,#AbortionIsHealthcare,-0.9685888290405273,Strongly Negative
37,2022-11-25T19:39:07.000Z,"Winter: Florida,  Summer: WV","If you truly believe abortion is murder and a fetus is not a parasite, you are wrong. Science doesn't care about your beliefs.
#factsoverfeelings #abortion #abortionishealthcare #abortionisnotmurder #medicalprofessional #womensrights
https://t.co/NJ9A5Ttdfj",-0.9993996620178223,Strongly Negative
