,timestamp,location,text,sentiment_score,sentiment
0,2022-11-26T16:11:16.000Z,,"Another 2 client's paid their meds tonight 💯 Thank tou for trusting Conny Chuwa!!!!

Pm for Consultation!

#pampalaglag #pamparegla #gamotpampalaglag #pampalaglagngbata #pampalaglagsabuntis #cytotec #misoprostol200mg #safeabortion https://t.co/eXPXmz9Ded",-0.9915603995323181,Strongly Negative
1,2022-11-26T15:11:24.000Z,USA,"Across the globe 40% of women of childbearing age live in countries with highly restrictive abortion laws, or where abortion is legal, neither available nor accessible. 
.
Read more👉https://t.co/rz5UX61dRe 
.
#lgbtq #safeabortion #babies #blacklivesmatter #politics #women https://t.co/FmZLF0nr0I",-0.9946447610855103,Strongly Negative
2,2022-11-26T13:08:18.000Z,,"We're on day 2 of the 16 Days of Activism Against Gender-Based Violence. Another way to reduce gender-based violence is to create a space and community willing to educate the general populace on sexual reproductive rights and destigmatize abortion.
#Abortion #SafeAbortion #16Days https://t.co/YJTzHJ9NPH",0.9833184480667114,Strongly Positive
3,2022-11-25T19:02:22.000Z,,"Let’s unite these next 16 days and raise awareness against gender-based violence!

#16DaysOfActivism #GenderBasedViolence #SafeAbortion #Abortion #25N https://t.co/vswNNGOd7v",-0.6338350772857666,Negative
4,2022-11-25T15:24:05.000Z,,"To kick off the 16 Days of Activism Against Gender-Based Violence, we'll be talking about access to safe abortion services for survivors. Check out our blog for more information about this topic. https://t.co/9kPsI2yXDP

#Abortion #SafeAbortion #16Days #16DaysOfActivisim #25N https://t.co/ETOPSsXF8H",-0.9527468085289001,Strongly Negative
5,2022-11-25T15:00:34.000Z,,"Over the last 25 years, more than 50 countries have changed their laws to allow for greater access to abortion
.
Read more👉https://t.co/XmXxhCGGqo 
.
#lgbtq #safeabortion #babies #blacklivesmatter #politics #women #lovethemboth #lgbt #righttolife #prochoiceisprolife #maga #blm https://t.co/QwwGDQTt0b",-0.982293426990509,Strongly Negative
6,2022-11-25T11:17:53.000Z,,"Today is day 1 of the 16 Days of Activism Against Gender-Based Violence, and our first way to reduce gender-based violence is to provide access to safe abortion to everyone.

#16DaysOfActivism #Abortion #SafeAbortion #AbortionRights https://t.co/eSnRloKMIk",0.787326455116272,Strongly Positive
7,2022-11-25T08:08:31.000Z,,"Proof of payment 💊 Thank you for trusting Conny Chuwa and the whole TEAM ZEIN ✨

DM for inquiries

#pampalaglag #pamparegla #safeabortion #abortionclinic #abortiondubai #pampalaglagsabuntis #pampalaglag1month https://t.co/kj5sdEPX3S",-0.9857543706893921,Strongly Negative
8,2022-11-25T07:42:56.000Z,,"Success client feedback from TEAM ZEIN✨ super legit guided kapa!

For inquiries! Needed meds for unwanted pregnancy? Pm now!

#pampalaglag #abortionpills #safeabortion #abortion #misoprostol200mg https://t.co/C9pwQdoTZ8",0.6842511296272278,Positive
9,2022-11-25T07:14:34.000Z,,"Success client feedback from TEAM ZEIN ✨thank you for trusting Conny Chuwa 💊

GUIDED TILL SUCCESS
Pm for inquiries

#gamotpampalaglag #pampalaglag #pamparegla #abortionpills #safeabortion #abortionclinic #pampalaglagsabuntis https://t.co/IxwRaQX71X",0.8871456384658813,Strongly Positive
10,2022-11-24T22:42:39.000Z,,"RT @kristinahaenel@hessen.social
Für eine medizinhistorische Arbeit suche ich nach Dokumenten, Berichten, Akten etc. über Schwangerschaftsabbrüche in Deutschland zwischen 1900 und 1950. #safeabortion #seifenabort
https://t.co/H3ywaEXFVo",-0.9758303761482239,Strongly Negative
11,2022-11-24T15:13:21.000Z,USA,"They estimate that 25 million unsafe abortions take place each year, the vast majority of them in developing countries.
.
Read more👉https://t.co/iTdqYV11wJ 
.
#lgbtq #safeabortion #babies #blacklivesmatter #politics #women #lovethemboth #lgbt #righttolife #prochoiceisprolife https://t.co/0WbXDCAdBj",-0.9922601580619812,Strongly Negative
